record_id,date,city,item_name,category,veg_nonveg,street_price,app_price,price_gap,app_premium_percent,restaurant_name,platform,rating,review_count,delivery_time,collection_type
837,2025-05-23,Hyderabad,Plain Dosa,South Indian,Veg,44,83,39,89,Urban Bites,Zomato,4.3,12433,35,Synthetic
838,2025-05-07,Mumbai,Coffee,Beverage,Veg,54,109,55,103,Cafe Delight,Zomato,4.4,16886,20,Synthetic
839,2025-02-25,Bangalore,Uttapam,South Indian,Veg,104,224,121,117,Shah Ghouse,Zomato,3.7,3288,32,Synthetic
840,2025-03-04,Kolkata,Plain Dosa,South Indian,Veg,31,63,32,105,Paradise,Magicpin,4.2,3995,16,Synthetic
841,2025-05-15,Chennai,French Fries,Fast Food,Veg,79,99,20,25,Street Treats,Magicpin,4.4,6887,31,Synthetic
842,2025-02-25,Chennai,Grilled Sandwich,Fast Food,Veg,112,165,53,47,Cafe Delight,Magicpin,4.4,3582,25,Synthetic
843,2025-03-10,Kolkata,Chicken Burger,Fast Food,Non-Veg,182,444,263,144,Street Treats,Zomato,3.7,7410,42,Synthetic
844,2025-02-02,Bangalore,Pani Puri,Street Food,Veg,59,129,71,121,Shah Ghouse,Zomato,4.4,18879,44,Synthetic
845,2025-07-27,Delhi,Veg Puff,Bakery,Veg,27,53,26,94,Pista House,Zomato,4.8,19959,26,Synthetic
846,2025-03-03,Hyderabad,Tea,Beverage,Veg,22,32,10,48,Mehfil,Swiggy,4.6,16054,57,Synthetic
847,2025-07-08,Bangalore,Uttapam,South Indian,Veg,116,212,96,83,Cafe Delight,Magicpin,3.9,5061,27,Synthetic
848,2025-10-14,Delhi,Tea,Beverage,Veg,24,37,13,51,Mehfil,Zomato,4.9,14500,38,Synthetic
849,2025-03-27,Bangalore,Fried Rice,Rice,Veg,112,147,35,31,Spice Hub,Zomato,4.6,11534,58,Synthetic
850,2025-06-24,Hyderabad,Sandwich,Fast Food,Veg,93,171,78,84,Tasty Corner,Zomato,4.7,14698,60,Synthetic
851,2025-08-31,Delhi,Chicken Fried Rice,Rice,Non-Veg,163,363,201,123,Cafe Delight,Zomato,4.0,14384,31,Synthetic
852,2025-06-15,Chennai,Coffee,Beverage,Veg,20,42,21,107,Pista House,Swiggy,4.3,16656,52,Synthetic
853,2025-07-24,Delhi,Vada,South Indian,Veg,31,44,13,42,Cafe Delight,Swiggy,4.0,9082,34,Synthetic
854,2025-02-17,Delhi,Veg Pulao,Rice,Veg,141,280,140,99,Mehfil,Zomato,3.7,17198,15,Synthetic
855,2025-02-07,Hyderabad,Idli,South Indian,Veg,51,127,76,148,Street Treats,Magicpin,3.7,18742,57,Synthetic
856,2025-08-21,Hyderabad,Veg Biryani,Biryani,Veg,224,336,112,50,Pista House,Swiggy,4.6,932,57,Synthetic
857,2025-08-08,Hyderabad,Momos,Street Food,Veg,79,167,88,112,Mehfil,Magicpin,4.5,5750,34,Synthetic
858,2025-10-06,Mumbai,French Fries,Fast Food,Veg,94,232,137,146,Paradise,Zomato,4.8,5043,46,Synthetic
859,2025-01-19,Hyderabad,Sandwich,Fast Food,Veg,71,91,20,28,Street Treats,Swiggy,4.4,17520,31,Synthetic
860,2025-12-02,Delhi,Veg Burger,Fast Food,Veg,136,186,50,37,Tasty Corner,Zomato,3.8,3266,47,Synthetic
861,2025-02-14,Delhi,Plain Dosa,South Indian,Veg,30,66,36,119,Paradise,Swiggy,4.9,10749,56,Synthetic
862,2025-02-15,Chennai,Plain Dosa,South Indian,Veg,34,49,15,42,Pista House,Swiggy,4.3,17564,51,Synthetic
863,2025-11-27,Mumbai,Veg Puff,Bakery,Veg,35,55,21,60,Urban Bites,Magicpin,4.6,13892,23,Synthetic
864,2025-10-08,Chennai,Tea,Beverage,Veg,15,37,22,147,Tasty Corner,Magicpin,4.4,14138,31,Synthetic
865,2025-12-17,Hyderabad,Masala Dosa,South Indian,Veg,64,158,93,145,Tasty Corner,Swiggy,4.6,16927,17,Synthetic
866,2025-05-10,Bangalore,Tea,Beverage,Veg,16,22,6,37,Cafe Delight,Magicpin,4.9,14513,16,Synthetic
867,2025-02-11,Chennai,Vada,South Indian,Veg,33,75,42,129,Shah Ghouse,Swiggy,3.6,18925,23,Synthetic
868,2025-12-21,Kolkata,Grilled Sandwich,Fast Food,Veg,84,130,46,55,Tasty Corner,Swiggy,4.6,15707,55,Synthetic
869,2025-02-18,Hyderabad,Pani Puri,Street Food,Veg,26,58,32,127,Food Junction,Zomato,4.5,746,19,Synthetic
870,2025-04-18,Chennai,Veg Pulao,Rice,Veg,169,277,108,64,Spice Hub,Magicpin,4.5,4568,57,Synthetic
871,2025-07-16,Chennai,Sandwich,Fast Food,Veg,60,99,39,65,Shah Ghouse,Zomato,3.7,13516,21,Synthetic
872,2025-08-11,Chennai,Uttapam,South Indian,Veg,107,263,156,146,Street Treats,Swiggy,3.9,17104,23,Synthetic
873,2025-04-22,Delhi,Pani Puri,Street Food,Veg,40,77,38,95,Food Junction,Swiggy,4.7,8327,22,Synthetic
874,2025-01-14,Delhi,Fried Rice,Rice,Veg,135,280,145,108,Food Junction,Swiggy,4.5,1563,41,Synthetic
875,2025-06-08,Mumbai,French Fries,Fast Food,Veg,121,213,92,76,Cafe Delight,Swiggy,3.6,10897,34,Synthetic
876,2025-05-21,Mumbai,Manchurian,Street Food,Veg,140,206,66,47,Pista House,Swiggy,4.7,6847,29,Synthetic
877,2025-04-18,Hyderabad,Veg Puff,Bakery,Veg,38,58,20,54,Paradise,Magicpin,4.3,6650,24,Synthetic
878,2025-05-11,Chennai,Manchurian,Street Food,Veg,82,132,50,60,Spice Hub,Swiggy,4.0,1184,33,Synthetic
879,2025-06-26,Mumbai,Fried Rice,Rice,Veg,121,275,154,128,Urban Bites,Magicpin,4.6,11460,47,Synthetic
880,2025-05-03,Mumbai,Manchurian,Street Food,Veg,166,344,178,108,Mehfil,Swiggy,4.0,17252,24,Synthetic
881,2025-11-04,Mumbai,Grilled Sandwich,Fast Food,Veg,143,224,80,56,Tasty Corner,Magicpin,4.4,18142,52,Synthetic
882,2025-04-10,Kolkata,Tea,Beverage,Veg,17,34,18,105,Spice Hub,Zomato,4.6,7438,15,Synthetic
883,2025-05-24,Bangalore,Grilled Sandwich,Fast Food,Veg,136,313,177,130,Shah Ghouse,Zomato,4.1,18322,56,Synthetic
884,2025-05-23,Bangalore,Coffee,Beverage,Veg,21,49,28,131,Tasty Corner,Zomato,3.9,9499,17,Synthetic
885,2025-09-11,Hyderabad,Tea,Beverage,Veg,23,39,16,70,Cafe Delight,Zomato,4.8,19724,53,Synthetic
886,2025-12-30,Delhi,Paneer Biryani,Biryani,Veg,187,411,224,120,Cafe Delight,Swiggy,4.4,19666,20,Synthetic
887,2025-05-05,Bangalore,Plain Dosa,South Indian,Veg,67,85,19,28,Urban Bites,Swiggy,3.5,2235,35,Synthetic
888,2025-12-06,Delhi,Masala Dosa,South Indian,Veg,55,94,39,71,Food Junction,Zomato,3.8,19615,37,Synthetic
889,2025-03-25,Delhi,Veg Pulao,Rice,Veg,134,194,60,45,Food Junction,Zomato,4.8,12439,18,Synthetic
890,2025-09-16,Bangalore,Momos,Street Food,Veg,106,262,156,147,Urban Bites,Swiggy,4.7,5477,29,Synthetic
891,2025-12-21,Mumbai,Manchurian,Street Food,Veg,83,160,77,92,Cafe Delight,Swiggy,3.9,16277,59,Synthetic
892,2025-06-16,Hyderabad,Coffee,Beverage,Veg,39,94,55,140,Mehfil,Swiggy,3.8,16999,15,Synthetic
893,2025-02-09,Mumbai,Uttapam,South Indian,Veg,115,278,163,142,Urban Bites,Zomato,4.8,7428,25,Synthetic
894,2025-05-26,Delhi,Coffee,Beverage,Veg,28,61,33,118,Urban Bites,Zomato,4.4,11122,40,Synthetic
895,2025-02-18,Chennai,Paneer Biryani,Biryani,Veg,264,413,149,57,Pista House,Zomato,3.8,1367,25,Synthetic
896,2025-06-04,Mumbai,Veg Biryani,Biryani,Veg,204,303,99,48,Urban Bites,Magicpin,4.2,4379,33,Synthetic
897,2025-04-14,Delhi,Chicken Burger,Fast Food,Non-Veg,191,349,158,83,Street Treats,Zomato,4.3,4349,24,Synthetic
898,2025-05-21,Delhi,Masala Dosa,South Indian,Veg,119,228,109,91,Shah Ghouse,Swiggy,3.6,16114,39,Synthetic
899,2025-05-20,Bangalore,Momos,Street Food,Veg,90,122,32,36,Mehfil,Zomato,3.9,10576,18,Synthetic
900,2025-09-08,Hyderabad,Noodles,Street Food,Veg,144,223,79,55,Tasty Corner,Zomato,4.8,13938,55,Synthetic
901,2025-05-31,Kolkata,Paneer Biryani,Biryani,Veg,235,581,347,148,Mehfil,Magicpin,4.7,18832,19,Synthetic
902,2025-12-23,Kolkata,Chicken Burger,Fast Food,Non-Veg,187,280,93,50,Mehfil,Swiggy,4.8,12455,16,Synthetic
903,2025-06-29,Kolkata,Chicken Biryani,Biryani,Non-Veg,328,576,247,75,Cafe Delight,Swiggy,3.6,16031,47,Synthetic
904,2025-11-01,Bangalore,Veg Biryani,Biryani,Veg,177,439,262,148,Tasty Corner,Zomato,3.5,15067,37,Synthetic
905,2025-01-08,Chennai,Idli,South Indian,Veg,27,44,17,63,Street Treats,Magicpin,4.3,2336,21,Synthetic
906,2025-09-30,Chennai,Paneer Biryani,Biryani,Veg,174,389,215,124,Tasty Corner,Swiggy,4.4,646,51,Synthetic
907,2025-08-06,Kolkata,Tea,Beverage,Veg,17,34,17,98,Spice Hub,Swiggy,3.9,13047,53,Synthetic
908,2025-02-05,Bangalore,Grilled Sandwich,Fast Food,Veg,75,170,95,127,Spice Hub,Magicpin,4.6,13455,31,Synthetic
909,2025-04-30,Chennai,Noodles,Street Food,Veg,118,228,111,94,Spice Hub,Magicpin,3.7,6804,18,Synthetic
910,2025-03-03,Hyderabad,Veg Pulao,Rice,Veg,142,193,51,36,Mehfil,Magicpin,3.6,10158,49,Synthetic
911,2025-08-07,Mumbai,Veg Puff,Bakery,Veg,34,65,31,93,Shah Ghouse,Magicpin,3.8,8397,16,Synthetic
912,2025-11-23,Delhi,Chicken Biryani,Biryani,Non-Veg,193,268,75,39,Urban Bites,Magicpin,4.2,6031,45,Synthetic
913,2025-12-02,Kolkata,Fried Rice,Rice,Veg,122,164,42,34,Cafe Delight,Magicpin,4.3,2377,17,Synthetic
914,2025-08-14,Kolkata,Paneer Biryani,Biryani,Veg,178,444,266,149,Spice Hub,Swiggy,3.6,12125,56,Synthetic
915,2025-01-18,Hyderabad,Pani Puri,Street Food,Veg,40,71,32,80,Mehfil,Swiggy,4.7,7993,39,Synthetic
916,2025-09-30,Mumbai,Veg Burger,Fast Food,Veg,117,168,51,43,Mehfil,Swiggy,3.6,18383,17,Synthetic
917,2025-02-20,Mumbai,Veg Burger,Fast Food,Veg,131,197,65,50,Urban Bites,Magicpin,3.9,6230,46,Synthetic
918,2025-04-16,Bangalore,Pizza Slice,Fast Food,Veg,176,301,126,71,Mehfil,Swiggy,3.8,3451,40,Synthetic
919,2025-11-04,Bangalore,Grilled Sandwich,Fast Food,Veg,106,162,56,53,Cafe Delight,Swiggy,3.8,1402,15,Synthetic
920,2025-01-22,Delhi,Veg Burger,Fast Food,Veg,114,150,36,31,Cafe Delight,Zomato,3.9,13506,36,Synthetic
921,2025-11-03,Bangalore,Momos,Street Food,Veg,119,215,96,80,Mehfil,Magicpin,4.0,1141,45,Synthetic
922,2025-10-14,Mumbai,Masala Dosa,South Indian,Veg,111,143,32,29,Street Treats,Zomato,4.9,17660,48,Synthetic
923,2025-06-10,Hyderabad,Veg Pulao,Rice,Veg,95,215,120,126,Paradise,Zomato,4.3,4067,18,Synthetic
924,2025-01-28,Kolkata,Chicken Burger,Fast Food,Non-Veg,181,418,237,131,Food Junction,Swiggy,4.6,7130,32,Synthetic
925,2025-12-21,Mumbai,Vada,South Indian,Veg,41,53,12,30,Shah Ghouse,Swiggy,4.6,13488,16,Synthetic
926,2025-01-11,Mumbai,Pani Puri,Street Food,Veg,24,37,14,58,Spice Hub,Magicpin,3.8,14578,58,Synthetic
927,2025-05-01,Chennai,Paneer Biryani,Biryani,Veg,150,184,34,23,Street Treats,Magicpin,3.9,12805,51,Synthetic
928,2025-03-14,Chennai,Grilled Sandwich,Fast Food,Veg,73,110,37,50,Shah Ghouse,Magicpin,4.5,9101,48,Synthetic
929,2025-09-09,Mumbai,Plain Dosa,South Indian,Veg,50,89,39,79,Street Treats,Swiggy,3.6,19751,34,Synthetic
930,2025-08-03,Bangalore,Uttapam,South Indian,Veg,110,175,65,59,Pista House,Magicpin,3.6,8633,22,Synthetic
931,2025-12-07,Delhi,Chicken Fried Rice,Rice,Non-Veg,186,323,137,74,Urban Bites,Zomato,4.8,10578,54,Synthetic
932,2025-10-29,Chennai,Chicken Biryani,Biryani,Non-Veg,203,405,202,100,Urban Bites,Swiggy,4.7,12481,15,Synthetic
933,2025-10-02,Chennai,Veg Puff,Bakery,Veg,34,76,43,127,Paradise,Swiggy,4.6,4556,53,Synthetic
934,2025-06-23,Delhi,Tea,Beverage,Veg,14,30,16,109,Pista House,Magicpin,4.9,14815,27,Synthetic
935,2025-04-11,Hyderabad,Paneer Biryani,Biryani,Veg,184,401,217,118,Pista House,Swiggy,4.4,3389,29,Synthetic
936,2025-08-23,Chennai,Chicken Biryani,Biryani,Non-Veg,323,680,356,110,Pista House,Swiggy,3.7,16965,32,Synthetic
937,2025-05-24,Hyderabad,Pani Puri,Street Food,Veg,23,49,26,114,Urban Bites,Zomato,4.4,11504,59,Synthetic
938,2025-12-24,Bangalore,Chicken Fried Rice,Rice,Non-Veg,144,360,216,149,Tasty Corner,Zomato,4.1,16753,19,Synthetic
939,2025-01-19,Delhi,Manchurian,Street Food,Veg,163,313,151,92,Street Treats,Zomato,4.1,14913,20,Synthetic
940,2025-06-25,Hyderabad,Chicken Biryani,Biryani,Non-Veg,266,637,371,140,Mehfil,Zomato,4.5,633,35,Synthetic
941,2025-11-24,Delhi,Fried Rice,Rice,Veg,80,126,45,57,Food Junction,Swiggy,4.8,2172,53,Synthetic
942,2025-10-15,Delhi,Plain Dosa,South Indian,Veg,58,124,65,112,Urban Bites,Magicpin,3.8,19751,31,Synthetic
943,2025-10-21,Mumbai,Chicken Fried Rice,Rice,Non-Veg,145,362,217,150,Pista House,Swiggy,4.6,15156,56,Synthetic
944,2025-09-04,Delhi,Momos,Street Food,Veg,124,231,107,86,Food Junction,Swiggy,4.4,7365,57,Synthetic
945,2025-11-10,Mumbai,Chicken Burger,Fast Food,Non-Veg,171,401,230,134,Spice Hub,Swiggy,4.4,15920,39,Synthetic
946,2025-10-05,Bangalore,Noodles,Street Food,Veg,66,131,65,98,Spice Hub,Magicpin,3.9,17762,49,Synthetic
947,2025-10-18,Bangalore,Grilled Sandwich,Fast Food,Veg,93,228,135,146,Shah Ghouse,Magicpin,4.0,14045,35,Synthetic
948,2025-08-02,Mumbai,Paneer Biryani,Biryani,Veg,247,534,287,116,Tasty Corner,Magicpin,4.6,13230,54,Synthetic
949,2025-05-31,Mumbai,Chicken Fried Rice,Rice,Non-Veg,204,385,180,88,Urban Bites,Magicpin,4.5,5258,49,Synthetic
950,2025-05-26,Kolkata,Veg Biryani,Biryani,Veg,221,296,74,34,Shah Ghouse,Swiggy,3.6,2539,60,Synthetic
951,2025-07-11,Chennai,Idli,South Indian,Veg,46,83,37,79,Paradise,Swiggy,4.7,15543,30,Synthetic
952,2025-09-18,Hyderabad,French Fries,Fast Food,Veg,103,204,101,98,Food Junction,Zomato,4.1,909,42,Synthetic
953,2025-08-23,Chennai,Paneer Biryani,Biryani,Veg,279,566,287,103,Food Junction,Magicpin,3.9,16602,19,Synthetic
954,2025-08-27,Delhi,Vada,South Indian,Veg,35,66,31,88,Pista House,Swiggy,4.8,1823,35,Synthetic
955,2025-12-16,Delhi,Manchurian,Street Food,Veg,169,302,133,79,Cafe Delight,Zomato,4.9,16103,39,Synthetic
956,2025-10-04,Delhi,Veg Biryani,Biryani,Veg,201,410,209,104,Cafe Delight,Zomato,3.6,15481,24,Synthetic
957,2025-02-07,Delhi,Veg Biryani,Biryani,Veg,218,307,90,41,Shah Ghouse,Swiggy,4.8,13297,17,Synthetic
958,2025-07-31,Kolkata,Manchurian,Street Food,Veg,148,253,105,71,Street Treats,Magicpin,4.8,13075,50,Synthetic
959,2025-10-25,Mumbai,French Fries,Fast Food,Veg,108,194,85,79,Food Junction,Zomato,3.7,7295,48,Synthetic
960,2025-07-01,Mumbai,French Fries,Fast Food,Veg,113,214,102,90,Food Junction,Zomato,3.6,4724,51,Synthetic
961,2025-06-09,Hyderabad,Noodles,Street Food,Veg,133,249,116,87,Paradise,Swiggy,4.8,8454,51,Synthetic
962,2025-07-18,Mumbai,Paneer Biryani,Biryani,Veg,276,482,206,75,Mehfil,Magicpin,4.2,10195,19,Synthetic
963,2025-08-30,Bangalore,Plain Dosa,South Indian,Veg,41,53,11,27,Urban Bites,Magicpin,4.8,185,53,Synthetic
964,2025-01-08,Mumbai,Momos,Street Food,Veg,115,189,74,65,Tasty Corner,Magicpin,4.1,9728,48,Synthetic
965,2025-05-07,Delhi,Chicken Burger,Fast Food,Non-Veg,164,253,89,54,Street Treats,Magicpin,4.9,5334,51,Synthetic
966,2025-09-14,Chennai,Chicken Burger,Fast Food,Non-Veg,111,167,56,51,Street Treats,Swiggy,4.2,6965,34,Synthetic
967,2025-03-11,Kolkata,Veg Biryani,Biryani,Veg,138,309,171,124,Shah Ghouse,Swiggy,4.9,16714,15,Synthetic
968,2025-12-28,Bangalore,Momos,Street Food,Veg,69,96,26,38,Tasty Corner,Zomato,4.7,12313,53,Synthetic
969,2025-11-05,Mumbai,Chicken Biryani,Biryani,Non-Veg,187,284,98,52,Spice Hub,Swiggy,4.5,16013,22,Synthetic
970,2025-03-05,Mumbai,Momos,Street Food,Veg,74,91,18,24,Street Treats,Swiggy,4.8,12343,45,Synthetic
971,2025-02-03,Chennai,Chicken Fried Rice,Rice,Non-Veg,174,424,249,143,Food Junction,Zomato,4.7,16387,40,Synthetic
972,2025-11-24,Delhi,Fried Rice,Rice,Veg,139,192,53,38,Spice Hub,Zomato,4.8,16235,50,Synthetic
973,2025-06-19,Mumbai,Masala Dosa,South Indian,Veg,83,119,36,43,Spice Hub,Magicpin,4.4,2086,57,Synthetic
974,2025-09-03,Bangalore,Idli,South Indian,Veg,42,87,46,109,Pista House,Zomato,3.8,550,59,Synthetic
975,2025-09-21,Mumbai,Manchurian,Street Food,Veg,167,239,71,43,Mehfil,Magicpin,4.1,16776,44,Synthetic
976,2025-06-17,Bangalore,Plain Dosa,South Indian,Veg,46,101,55,119,Food Junction,Swiggy,4.8,2894,52,Synthetic
977,2025-06-03,Mumbai,Chicken Burger,Fast Food,Non-Veg,110,232,122,111,Street Treats,Swiggy,3.8,2562,53,Synthetic
978,2025-09-19,Hyderabad,Uttapam,South Indian,Veg,70,125,55,79,Cafe Delight,Zomato,3.7,8173,29,Synthetic
979,2025-07-12,Hyderabad,Tea,Beverage,Veg,18,37,19,101,Tasty Corner,Magicpin,4.1,10578,16,Synthetic
980,2025-06-25,Hyderabad,Manchurian,Street Food,Veg,96,181,85,89,Mehfil,Magicpin,3.5,18161,28,Synthetic
981,2025-11-13,Mumbai,Pani Puri,Street Food,Veg,41,59,18,43,Urban Bites,Swiggy,4.6,8518,39,Synthetic
982,2025-02-17,Kolkata,Chicken Biryani,Biryani,Non-Veg,260,362,101,39,Mehfil,Zomato,4.0,9365,33,Synthetic
983,2025-04-29,Delhi,Chicken Fried Rice,Rice,Non-Veg,143,254,111,77,Spice Hub,Zomato,4.3,19854,55,Synthetic
984,2025-11-19,Kolkata,Pizza Slice,Fast Food,Veg,82,171,89,109,Street Treats,Zomato,4.4,10002,26,Synthetic
985,2025-10-07,Chennai,Vada,South Indian,Veg,35,54,19,55,Shah Ghouse,Zomato,4.0,2629,59,Synthetic
986,2025-08-12,Kolkata,Vada,South Indian,Veg,24,45,21,86,Street Treats,Swiggy,4.7,2284,44,Synthetic
987,2025-10-18,Delhi,Momos,Street Food,Veg,83,205,122,146,Shah Ghouse,Magicpin,3.8,1577,34,Synthetic
988,2025-11-03,Bangalore,Masala Dosa,South Indian,Veg,70,159,89,127,Paradise,Swiggy,4.3,18390,19,Synthetic
989,2025-01-31,Kolkata,Masala Dosa,South Indian,Veg,56,139,83,148,Paradise,Magicpin,4.6,12909,24,Synthetic
990,2025-07-19,Kolkata,Chicken Burger,Fast Food,Non-Veg,98,204,106,107,Urban Bites,Zomato,4.6,14282,37,Synthetic
991,2025-07-22,Kolkata,Grilled Sandwich,Fast Food,Veg,106,151,45,42,Mehfil,Magicpin,3.6,14521,34,Synthetic
992,2025-07-31,Delhi,Manchurian,Street Food,Veg,83,183,100,120,Food Junction,Swiggy,4.3,16514,31,Synthetic
993,2025-09-17,Kolkata,Coffee,Beverage,Veg,29,67,38,133,Tasty Corner,Magicpin,4.3,12522,55,Synthetic
994,2025-09-28,Kolkata,Sandwich,Fast Food,Veg,54,134,80,150,Tasty Corner,Zomato,3.9,15709,32,Synthetic
995,2025-11-04,Hyderabad,Pizza Slice,Fast Food,Veg,132,270,137,104,Cafe Delight,Magicpin,4.5,150,40,Synthetic
996,2025-12-22,Delhi,Plain Dosa,South Indian,Veg,43,53,10,24,Paradise,Magicpin,3.9,16983,60,Synthetic
997,2025-09-05,Delhi,Chicken Fried Rice,Rice,Non-Veg,154,233,78,51,Urban Bites,Swiggy,3.5,13438,60,Synthetic
998,2025-09-15,Kolkata,Paneer Biryani,Biryani,Veg,185,411,226,122,Mehfil,Swiggy,4.1,3192,21,Synthetic
999,2025-01-23,Mumbai,Pani Puri,Street Food,Veg,24,41,17,72,Pista House,Magicpin,4.0,3764,57,Synthetic
1000,2025-03-10,Chennai,French Fries,Fast Food,Veg,128,288,160,126,Mehfil,Magicpin,4.8,15498,47,Synthetic
1001,2025-03-16,Chennai,Tea,Beverage,Veg,19,32,13,69,Street Treats,Zomato,4.0,2077,46,Synthetic
1002,2025-01-07,Kolkata,Chicken Burger,Fast Food,Non-Veg,169,315,145,86,Food Junction,Zomato,4.0,8149,46,Synthetic
1003,2025-08-10,Chennai,Sandwich,Fast Food,Veg,108,213,105,97,Tasty Corner,Zomato,4.3,10128,19,Synthetic
1004,2025-08-28,Bangalore,Coffee,Beverage,Veg,31,51,20,63,Tasty Corner,Swiggy,4.5,13050,35,Synthetic
1005,2025-03-12,Delhi,Pizza Slice,Fast Food,Veg,149,259,110,74,Street Treats,Magicpin,4.6,8601,37,Synthetic
1006,2025-02-23,Chennai,Tea,Beverage,Veg,20,47,27,132,Spice Hub,Zomato,4.0,10511,30,Synthetic
1007,2025-04-29,Chennai,Chicken Biryani,Biryani,Non-Veg,327,575,249,76,Tasty Corner,Zomato,3.7,12467,50,Synthetic
1008,2025-03-19,Bangalore,Sandwich,Fast Food,Veg,96,176,81,84,Pista House,Zomato,4.0,8810,60,Synthetic
1009,2025-06-17,Hyderabad,Plain Dosa,South Indian,Veg,76,97,21,27,Street Treats,Zomato,4.7,10316,39,Synthetic
1010,2025-08-27,Mumbai,Uttapam,South Indian,Veg,97,190,93,96,Pista House,Swiggy,4.3,7235,40,Synthetic
1011,2025-11-09,Mumbai,Sandwich,Fast Food,Veg,103,130,27,26,Tasty Corner,Zomato,4.7,8972,51,Synthetic
1012,2025-08-07,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,128,293,164,128,Street Treats,Swiggy,3.8,9575,42,Synthetic
1013,2025-07-24,Chennai,Veg Pulao,Rice,Veg,167,244,77,46,Tasty Corner,Zomato,4.9,16602,41,Synthetic
1014,2025-06-28,Kolkata,Manchurian,Street Food,Veg,99,119,20,21,Cafe Delight,Magicpin,3.9,11130,31,Synthetic
1015,2025-06-30,Delhi,French Fries,Fast Food,Veg,95,171,75,79,Mehfil,Zomato,4.8,18131,32,Synthetic
1016,2025-01-20,Mumbai,Sandwich,Fast Food,Veg,109,144,35,32,Tasty Corner,Magicpin,4.8,5865,53,Synthetic
1017,2025-05-03,Bangalore,Coffee,Beverage,Veg,26,43,17,65,Spice Hub,Swiggy,3.7,1189,51,Synthetic
1018,2025-12-10,Mumbai,French Fries,Fast Food,Veg,118,177,59,50,Cafe Delight,Swiggy,3.7,12106,57,Synthetic
1019,2025-04-22,Chennai,Fried Rice,Rice,Veg,96,152,56,59,Street Treats,Swiggy,4.7,4716,39,Synthetic
1020,2025-07-03,Mumbai,Momos,Street Food,Veg,53,70,17,32,Tasty Corner,Swiggy,4.2,14892,56,Synthetic
1021,2025-12-30,Kolkata,Veg Burger,Fast Food,Veg,83,189,106,128,Pista House,Swiggy,4.5,12418,54,Synthetic
1022,2025-11-19,Bangalore,Manchurian,Street Food,Veg,140,349,209,150,Spice Hub,Magicpin,4.7,7078,37,Synthetic
1023,2025-07-18,Bangalore,Plain Dosa,South Indian,Veg,34,59,25,73,Tasty Corner,Zomato,4.3,8062,52,Synthetic
1024,2025-03-03,Hyderabad,Chicken Fried Rice,Rice,Non-Veg,130,209,79,61,Street Treats,Zomato,4.1,7418,58,Synthetic
1025,2025-02-23,Delhi,Plain Dosa,South Indian,Veg,39,62,24,60,Pista House,Magicpin,4.3,350,17,Synthetic
1026,2025-09-04,Hyderabad,Veg Burger,Fast Food,Veg,104,196,92,89,Mehfil,Zomato,4.8,10474,51,Synthetic
1027,2025-01-17,Kolkata,Vada,South Indian,Veg,48,100,52,110,Shah Ghouse,Zomato,3.5,4454,36,Synthetic
1028,2025-11-10,Chennai,Uttapam,South Indian,Veg,72,169,98,136,Food Junction,Zomato,4.8,12046,17,Synthetic
1029,2025-03-21,Hyderabad,Vada,South Indian,Veg,37,77,41,110,Tasty Corner,Swiggy,3.7,9683,42,Synthetic
1030,2025-11-01,Chennai,Pizza Slice,Fast Food,Veg,105,228,123,116,Street Treats,Zomato,4.3,7637,34,Synthetic
1031,2025-02-14,Chennai,French Fries,Fast Food,Veg,64,93,29,45,Pista House,Swiggy,3.7,4121,19,Synthetic
1032,2025-03-16,Kolkata,Noodles,Street Food,Veg,70,167,97,138,Spice Hub,Magicpin,4.6,18327,17,Synthetic
1033,2025-11-30,Mumbai,Masala Dosa,South Indian,Veg,77,168,90,117,Food Junction,Swiggy,4.5,12330,19,Synthetic
1034,2025-03-18,Kolkata,Veg Pulao,Rice,Veg,109,142,33,31,Food Junction,Magicpin,3.6,13479,58,Synthetic
1035,2025-04-28,Kolkata,Grilled Sandwich,Fast Food,Veg,96,202,105,109,Urban Bites,Zomato,4.0,1374,43,Synthetic
1036,2025-05-30,Chennai,Pizza Slice,Fast Food,Veg,175,354,179,102,Mehfil,Zomato,4.6,4044,44,Synthetic
1037,2025-01-24,Bangalore,Chicken Fried Rice,Rice,Non-Veg,136,169,32,24,Shah Ghouse,Zomato,4.5,12130,44,Synthetic
1038,2025-04-01,Kolkata,Uttapam,South Indian,Veg,107,225,117,109,Cafe Delight,Zomato,3.9,11655,50,Synthetic
1039,2025-11-08,Kolkata,Momos,Street Food,Veg,114,201,86,76,Urban Bites,Swiggy,4.7,9777,21,Synthetic
1040,2025-09-14,Chennai,Veg Pulao,Rice,Veg,128,224,96,75,Shah Ghouse,Swiggy,4.6,10743,48,Synthetic
1041,2025-10-07,Bangalore,Pizza Slice,Fast Food,Veg,91,218,127,139,Shah Ghouse,Zomato,3.5,19725,17,Synthetic
1042,2025-07-08,Hyderabad,Paneer Biryani,Biryani,Veg,221,278,57,26,Mehfil,Magicpin,3.6,1941,58,Synthetic
1043,2025-08-28,Kolkata,Plain Dosa,South Indian,Veg,46,96,49,107,Urban Bites,Magicpin,3.6,10202,22,Synthetic
1044,2025-06-09,Hyderabad,Coffee,Beverage,Veg,54,87,32,60,Shah Ghouse,Magicpin,4.7,7353,22,Synthetic
